timestamp,rpic,asmfish_1,asmfish_2,asmfish_3,asmfish_4,asmfish_5,sysbench_cpu,voltage_1,power_factor_1,active_power_1,current_1,voltage_2,power_factor_2,active_power_2,current_2,voltage_3,power_factor_3,active_power_3,current_3,voltage_4,power_factor_4,active_power_4,current_4,voltage_5,power_factor_5,active_power_5,current_5,voltage_6,power_factor_6,active_power_6,current_6,source
1634149122.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.77,0.845,29.0,0.153,228.8,0.78,55.0,0.304,229.77,0.845,30.0,0.155,228.77,0.846,31.0,0.158,229.73,0.851,29.0,0.148,228.96,0.797,55.0,0.303,pfe4
1634149123.0,0,0.0,0.0,0.0,0.0,0.0,0.0,229.77,0.845,29.0,0.153,228.8,0.78,55.0,0.304,229.77,0.845,30.0,0.155,228.77,0.846,31.0,0.158,229.73,0.851,29.0,0.148,228.96,0.797,55.0,0.303,pfe4
1634149125.0,0,0.0,0.0,0.0,0.0,0.0,0.0,229.77,0.845,29.0,0.153,228.8,0.78,55.0,0.304,229.77,0.845,30.0,0.155,228.77,0.846,31.0,0.158,229.73,0.851,29.0,0.148,228.96,0.797,55.0,0.303,pfe4
1634149125.0,0,0.0,0.0,0.0,0.0,0.0,0.0,229.77,0.845,29.0,0.153,228.8,0.78,55.0,0.304,229.77,0.845,30.0,0.155,228.77,0.846,31.0,0.158,229.73,0.851,29.0,0.148,228.96,0.797,55.0,0.303,pfe4
1634149166.0,0,0.0,0.0,0.0,0.0,0.0,391.18,229.84,0.845,29.0,0.152,228.93,0.78,55.0,0.304,229.96,0.846,29.0,0.154,229.23,0.789,51.0,0.28,230.06,0.85,29.0,0.149,229.16,0.796,55.0,0.306,pfe4
1634149167.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.84,0.845,29.0,0.152,228.93,0.78,55.0,0.304,229.96,0.846,29.0,0.154,229.23,0.789,51.0,0.28,230.06,0.85,29.0,0.149,229.16,0.796,55.0,0.306,pfe4
1634149169.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.84,0.845,29.0,0.152,228.93,0.78,55.0,0.304,229.96,0.846,29.0,0.154,229.23,0.789,51.0,0.28,230.06,0.85,29.0,0.149,229.16,0.796,55.0,0.306,pfe4
1634149170.0,0,0.0,0.0,0.0,0.0,0.0,394.12,229.84,0.845,29.0,0.152,228.93,0.78,55.0,0.304,229.96,0.846,29.0,0.154,229.23,0.789,51.0,0.28,230.06,0.85,29.0,0.149,229.16,0.796,55.0,0.306,pfe4
1634149172.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.7,0.846,29.0,0.152,228.91,0.851,34.0,0.17,229.82,0.827,39.0,0.205,228.94,0.787,51.0,0.282,229.69,0.849,29.0,0.149,228.91,0.796,55.0,0.305,pfe4
1634149173.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.7,0.846,29.0,0.152,228.91,0.851,34.0,0.17,229.82,0.827,39.0,0.205,228.94,0.787,51.0,0.282,229.69,0.849,29.0,0.149,228.91,0.796,55.0,0.305,pfe4
1634149175.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.7,0.846,29.0,0.152,228.91,0.851,34.0,0.17,229.82,0.827,39.0,0.205,228.94,0.787,51.0,0.282,229.69,0.849,29.0,0.149,228.91,0.796,55.0,0.305,pfe4
1634149176.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.7,0.846,29.0,0.152,228.91,0.851,34.0,0.17,229.82,0.827,39.0,0.205,228.94,0.787,51.0,0.282,229.69,0.849,29.0,0.149,228.91,0.796,55.0,0.305,pfe4
1634149178.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.7,0.846,29.0,0.152,228.91,0.851,34.0,0.17,229.82,0.827,39.0,0.205,228.94,0.787,51.0,0.282,229.69,0.849,29.0,0.149,228.91,0.796,55.0,0.305,pfe4
1634149179.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.7,0.846,29.0,0.152,228.91,0.851,34.0,0.17,229.82,0.827,39.0,0.205,228.94,0.787,51.0,0.282,229.69,0.849,29.0,0.149,228.91,0.796,55.0,0.305,pfe4
1634149181.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.7,0.846,29.0,0.152,228.91,0.851,34.0,0.17,229.82,0.827,39.0,0.205,228.94,0.787,51.0,0.282,229.69,0.849,29.0,0.149,228.91,0.796,55.0,0.305,pfe4
1634149183.0,0,0.0,0.0,0.0,0.0,0.0,400.0,229.7,0.846,29.0,0.152,228.91,0.851,34.0,0.17,229.82,0.827,39.0,0.205,228.94,0.787,51.0,0.282,229.69,0.849,29.0,0.149,228.91,0.796,55.0,0.305,pfe4
1634149184.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.7,0.846,29.0,0.152,228.91,0.851,34.0,0.17,229.82,0.827,39.0,0.205,228.94,0.787,51.0,0.282,229.69,0.849,29.0,0.149,228.91,0.796,55.0,0.305,pfe4
1634149186.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.1,0.847,29.0,0.151,229.1,0.78,55.0,0.304,229.87,0.817,36.0,0.196,229.26,0.785,52.0,0.285,230.13,0.85,29.0,0.149,229.25,0.797,55.0,0.306,pfe4
1634149187.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.1,0.847,29.0,0.151,229.1,0.78,55.0,0.304,229.87,0.817,36.0,0.196,229.26,0.785,52.0,0.285,230.13,0.85,29.0,0.149,229.25,0.797,55.0,0.306,pfe4
1634149189.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.1,0.847,29.0,0.151,229.1,0.78,55.0,0.304,229.87,0.817,36.0,0.196,229.26,0.785,52.0,0.285,230.13,0.85,29.0,0.149,229.25,0.797,55.0,0.306,pfe4
1634149190.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.1,0.847,29.0,0.151,229.1,0.78,55.0,0.304,229.87,0.817,36.0,0.196,229.26,0.785,52.0,0.285,230.13,0.85,29.0,0.149,229.25,0.797,55.0,0.306,pfe4
1634149192.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.1,0.847,29.0,0.151,229.1,0.78,55.0,0.304,229.87,0.817,36.0,0.196,229.26,0.785,52.0,0.285,230.13,0.85,29.0,0.149,229.25,0.797,55.0,0.306,pfe4
1634149193.0,0,0.0,0.0,0.0,0.0,0.0,394.12,230.1,0.847,29.0,0.151,229.1,0.78,55.0,0.304,229.87,0.817,36.0,0.196,229.26,0.785,52.0,0.285,230.13,0.85,29.0,0.149,229.25,0.797,55.0,0.306,pfe4
1634149195.0,0,0.0,0.0,0.0,0.0,0.0,400.0,230.1,0.847,29.0,0.151,229.1,0.78,55.0,0.304,229.87,0.817,36.0,0.196,229.26,0.785,52.0,0.285,230.13,0.85,29.0,0.149,229.25,0.797,55.0,0.306,pfe4
1634149196.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.1,0.847,29.0,0.151,229.1,0.78,55.0,0.304,229.87,0.817,36.0,0.196,229.26,0.785,52.0,0.285,230.13,0.85,29.0,0.149,229.25,0.797,55.0,0.306,pfe4
1634149198.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.1,0.847,29.0,0.151,229.1,0.78,55.0,0.304,229.87,0.817,36.0,0.196,229.26,0.785,52.0,0.285,230.13,0.85,29.0,0.149,229.25,0.797,55.0,0.306,pfe4
1634149200.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.1,0.847,29.0,0.151,229.1,0.78,55.0,0.304,229.87,0.817,36.0,0.196,229.26,0.785,52.0,0.285,230.13,0.85,29.0,0.149,229.25,0.797,55.0,0.306,pfe4
1634149201.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.49,0.847,29.0,0.151,228.85,0.779,55.0,0.307,230.07,0.836,31.0,0.165,229.13,0.785,52.0,0.287,229.71,0.848,29.0,0.149,228.87,0.798,55.0,0.306,pfe4
1634149203.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.49,0.847,29.0,0.151,228.85,0.779,55.0,0.307,230.07,0.836,31.0,0.165,229.13,0.785,52.0,0.287,229.71,0.848,29.0,0.149,228.87,0.798,55.0,0.306,pfe4
1634149204.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.49,0.847,29.0,0.151,228.85,0.779,55.0,0.307,230.07,0.836,31.0,0.165,229.13,0.785,52.0,0.287,229.71,0.848,29.0,0.149,228.87,0.798,55.0,0.306,pfe4
1634149206.0,0,0.0,0.0,0.0,0.0,0.0,400.0,229.49,0.847,29.0,0.151,228.85,0.779,55.0,0.307,230.07,0.836,31.0,0.165,229.13,0.785,52.0,0.287,229.71,0.848,29.0,0.149,228.87,0.798,55.0,0.306,pfe4
1634149207.0,0,0.0,0.0,0.0,0.0,0.0,402.94,229.49,0.847,29.0,0.151,228.85,0.779,55.0,0.307,230.07,0.836,31.0,0.165,229.13,0.785,52.0,0.287,229.71,0.848,29.0,0.149,228.87,0.798,55.0,0.306,pfe4
1634149209.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.49,0.847,29.0,0.151,228.85,0.779,55.0,0.307,230.07,0.836,31.0,0.165,229.13,0.785,52.0,0.287,229.71,0.848,29.0,0.149,228.87,0.798,55.0,0.306,pfe4
1634149210.0,0,0.0,0.0,0.0,0.0,0.0,394.12,229.49,0.847,29.0,0.151,228.85,0.779,55.0,0.307,230.07,0.836,31.0,0.165,229.13,0.785,52.0,0.287,229.71,0.848,29.0,0.149,228.87,0.798,55.0,0.306,pfe4
1634149212.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.49,0.847,29.0,0.151,228.85,0.779,55.0,0.307,230.07,0.836,31.0,0.165,229.13,0.785,52.0,0.287,229.71,0.848,29.0,0.149,228.87,0.798,55.0,0.306,pfe4
1634149213.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.49,0.847,29.0,0.151,228.85,0.779,55.0,0.307,230.07,0.836,31.0,0.165,229.13,0.785,52.0,0.287,229.71,0.848,29.0,0.149,228.87,0.798,55.0,0.306,pfe4
1634149215.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.49,0.847,29.0,0.151,228.85,0.779,55.0,0.307,230.07,0.836,31.0,0.165,229.13,0.785,52.0,0.287,229.71,0.848,29.0,0.149,228.87,0.798,55.0,0.306,pfe4
1634149217.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.08,0.845,29.0,0.151,229.15,0.781,55.0,0.305,229.53,0.845,30.0,0.157,228.91,0.786,52.0,0.287,229.96,0.849,28.0,0.148,229.1,0.798,56.0,0.306,pfe4
1634149218.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.08,0.845,29.0,0.151,229.15,0.781,55.0,0.305,229.53,0.845,30.0,0.157,228.91,0.786,52.0,0.287,229.96,0.849,28.0,0.148,229.1,0.798,56.0,0.306,pfe4
1634149220.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.08,0.845,29.0,0.151,229.15,0.781,55.0,0.305,229.53,0.845,30.0,0.157,228.91,0.786,52.0,0.287,229.96,0.849,28.0,0.148,229.1,0.798,56.0,0.306,pfe4
1634149221.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.08,0.845,29.0,0.151,229.15,0.781,55.0,0.305,229.53,0.845,30.0,0.157,228.91,0.786,52.0,0.287,229.96,0.849,28.0,0.148,229.1,0.798,56.0,0.306,pfe4
1634149223.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.08,0.845,29.0,0.151,229.15,0.781,55.0,0.305,229.53,0.845,30.0,0.157,228.91,0.786,52.0,0.287,229.96,0.849,28.0,0.148,229.1,0.798,56.0,0.306,pfe4
1634149224.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.08,0.845,29.0,0.151,229.15,0.781,55.0,0.305,229.53,0.845,30.0,0.157,228.91,0.786,52.0,0.287,229.96,0.849,28.0,0.148,229.1,0.798,56.0,0.306,pfe4
1634149226.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.08,0.845,29.0,0.151,229.15,0.781,55.0,0.305,229.53,0.845,30.0,0.157,228.91,0.786,52.0,0.287,229.96,0.849,28.0,0.148,229.1,0.798,56.0,0.306,pfe4
1634149226.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.08,0.845,29.0,0.151,229.15,0.781,55.0,0.305,229.53,0.845,30.0,0.157,228.91,0.786,52.0,0.287,229.96,0.849,28.0,0.148,229.1,0.798,56.0,0.306,pfe4
1634149266.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.98,0.818,43.0,0.23,229.2,0.781,55.0,0.304,230.03,0.798,51.0,0.279,229.12,0.785,52.0,0.287,230.02,0.848,29.0,0.149,229.18,0.804,54.0,0.295,pfe4
1634149268.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.98,0.818,43.0,0.23,229.2,0.781,55.0,0.304,230.03,0.798,51.0,0.279,229.12,0.785,52.0,0.287,230.02,0.848,29.0,0.149,229.18,0.804,54.0,0.295,pfe4
1634149269.0,0,0.0,0.0,0.0,0.0,0.0,402.94,229.98,0.818,43.0,0.23,229.2,0.781,55.0,0.304,230.03,0.798,51.0,0.279,229.12,0.785,52.0,0.287,230.02,0.848,29.0,0.149,229.18,0.804,54.0,0.295,pfe4
1634149271.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.98,0.818,43.0,0.23,229.2,0.781,55.0,0.304,230.03,0.798,51.0,0.279,229.12,0.785,52.0,0.287,230.02,0.848,29.0,0.149,229.18,0.804,54.0,0.295,pfe4
1634149273.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.98,0.818,43.0,0.23,229.2,0.781,55.0,0.304,230.03,0.798,51.0,0.279,229.12,0.785,52.0,0.287,230.02,0.848,29.0,0.149,229.18,0.804,54.0,0.295,pfe4
1634149274.0,0,0.0,0.0,0.0,0.0,0.0,402.94,229.98,0.818,43.0,0.23,229.2,0.781,55.0,0.304,230.03,0.798,51.0,0.279,229.12,0.785,52.0,0.287,230.02,0.848,29.0,0.149,229.18,0.804,54.0,0.295,pfe4
1634149276.0,0,0.0,0.0,0.0,0.0,0.0,400.0,229.94,0.811,46.0,0.25,229.06,0.843,34.0,0.174,229.93,0.797,51.0,0.28,229.18,0.785,53.0,0.289,229.94,0.849,28.0,0.148,229.16,0.798,56.0,0.307,pfe4
1634149277.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.94,0.811,46.0,0.25,229.06,0.843,34.0,0.174,229.93,0.797,51.0,0.28,229.18,0.785,53.0,0.289,229.94,0.849,28.0,0.148,229.16,0.798,56.0,0.307,pfe4
1634149279.0,0,0.0,0.0,0.0,0.0,0.0,400.0,229.94,0.811,46.0,0.25,229.06,0.843,34.0,0.174,229.93,0.797,51.0,0.28,229.18,0.785,53.0,0.289,229.94,0.849,28.0,0.148,229.16,0.798,56.0,0.307,pfe4
1634149280.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.94,0.811,46.0,0.25,229.06,0.843,34.0,0.174,229.93,0.797,51.0,0.28,229.18,0.785,53.0,0.289,229.94,0.849,28.0,0.148,229.16,0.798,56.0,0.307,pfe4
1634149282.0,0,0.0,0.0,0.0,0.0,0.0,402.94,229.94,0.811,46.0,0.25,229.06,0.843,34.0,0.174,229.93,0.797,51.0,0.28,229.18,0.785,53.0,0.289,229.94,0.849,28.0,0.148,229.16,0.798,56.0,0.307,pfe4
1634149283.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.94,0.811,46.0,0.25,229.06,0.843,34.0,0.174,229.93,0.797,51.0,0.28,229.18,0.785,53.0,0.289,229.94,0.849,28.0,0.148,229.16,0.798,56.0,0.307,pfe4
1634149285.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.94,0.811,46.0,0.25,229.06,0.843,34.0,0.174,229.93,0.797,51.0,0.28,229.18,0.785,53.0,0.289,229.94,0.849,28.0,0.148,229.16,0.798,56.0,0.307,pfe4
1634149286.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.94,0.811,46.0,0.25,229.06,0.843,34.0,0.174,229.93,0.797,51.0,0.28,229.18,0.785,53.0,0.289,229.94,0.849,28.0,0.148,229.16,0.798,56.0,0.307,pfe4
1634149288.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.94,0.811,46.0,0.25,229.06,0.843,34.0,0.174,229.93,0.797,51.0,0.28,229.18,0.785,53.0,0.289,229.94,0.849,28.0,0.148,229.16,0.798,56.0,0.307,pfe4
1634149289.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.94,0.811,46.0,0.25,229.06,0.843,34.0,0.174,229.93,0.797,51.0,0.28,229.18,0.785,53.0,0.289,229.94,0.849,28.0,0.148,229.16,0.798,56.0,0.307,pfe4
1634149291.0,0,0.0,0.0,0.0,0.0,0.0,391.18,229.98,0.805,47.0,0.258,229.2,0.85,33.0,0.164,229.86,0.796,51.0,0.281,229.0,0.783,53.0,0.29,229.91,0.849,28.0,0.148,229.06,0.796,56.0,0.308,pfe4
1634149293.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.98,0.805,47.0,0.258,229.2,0.85,33.0,0.164,229.86,0.796,51.0,0.281,229.0,0.783,53.0,0.29,229.91,0.849,28.0,0.148,229.06,0.796,56.0,0.308,pfe4
1634149294.0,0,0.0,0.0,0.0,0.0,0.0,402.94,229.98,0.805,47.0,0.258,229.2,0.85,33.0,0.164,229.86,0.796,51.0,0.281,229.0,0.783,53.0,0.29,229.91,0.849,28.0,0.148,229.06,0.796,56.0,0.308,pfe4
1634149296.0,0,0.0,0.0,0.0,0.0,0.0,402.94,229.98,0.805,47.0,0.258,229.2,0.85,33.0,0.164,229.86,0.796,51.0,0.281,229.0,0.783,53.0,0.29,229.91,0.849,28.0,0.148,229.06,0.796,56.0,0.308,pfe4
1634149297.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.98,0.805,47.0,0.258,229.2,0.85,33.0,0.164,229.86,0.796,51.0,0.281,229.0,0.783,53.0,0.29,229.91,0.849,28.0,0.148,229.06,0.796,56.0,0.308,pfe4
1634149299.0,0,0.0,0.0,0.0,0.0,0.0,402.94,229.98,0.805,47.0,0.258,229.2,0.85,33.0,0.164,229.86,0.796,51.0,0.281,229.0,0.783,53.0,0.29,229.91,0.849,28.0,0.148,229.06,0.796,56.0,0.308,pfe4
1634149300.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.98,0.805,47.0,0.258,229.2,0.85,33.0,0.164,229.86,0.796,51.0,0.281,229.0,0.783,53.0,0.29,229.91,0.849,28.0,0.148,229.06,0.796,56.0,0.308,pfe4
1634149302.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.98,0.805,47.0,0.258,229.2,0.85,33.0,0.164,229.86,0.796,51.0,0.281,229.0,0.783,53.0,0.29,229.91,0.849,28.0,0.148,229.06,0.796,56.0,0.308,pfe4
1634149303.0,0,0.0,0.0,0.0,0.0,0.0,394.12,229.98,0.805,47.0,0.258,229.2,0.85,33.0,0.164,229.86,0.796,51.0,0.281,229.0,0.783,53.0,0.29,229.91,0.849,28.0,0.148,229.06,0.796,56.0,0.308,pfe4
1634149305.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.98,0.805,47.0,0.258,229.2,0.85,33.0,0.164,229.86,0.796,51.0,0.281,229.0,0.783,53.0,0.29,229.91,0.849,28.0,0.148,229.06,0.796,56.0,0.308,pfe4
1634149306.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.05,0.795,49.0,0.272,229.16,0.834,40.0,0.209,230.11,0.795,51.0,0.281,229.22,0.784,52.0,0.289,229.96,0.85,29.0,0.148,229.15,0.796,56.0,0.309,pfe4
1634149308.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.05,0.795,49.0,0.272,229.16,0.834,40.0,0.209,230.11,0.795,51.0,0.281,229.22,0.784,52.0,0.289,229.96,0.85,29.0,0.148,229.15,0.796,56.0,0.309,pfe4
1634149310.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.05,0.795,49.0,0.272,229.16,0.834,40.0,0.209,230.11,0.795,51.0,0.281,229.22,0.784,52.0,0.289,229.96,0.85,29.0,0.148,229.15,0.796,56.0,0.309,pfe4
1634149311.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.05,0.795,49.0,0.272,229.16,0.834,40.0,0.209,230.11,0.795,51.0,0.281,229.22,0.784,52.0,0.289,229.96,0.85,29.0,0.148,229.15,0.796,56.0,0.309,pfe4
1634149313.0,0,0.0,0.0,0.0,0.0,0.0,402.94,230.05,0.795,49.0,0.272,229.16,0.834,40.0,0.209,230.11,0.795,51.0,0.281,229.22,0.784,52.0,0.289,229.96,0.85,29.0,0.148,229.15,0.796,56.0,0.309,pfe4
1634149314.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.05,0.795,49.0,0.272,229.16,0.834,40.0,0.209,230.11,0.795,51.0,0.281,229.22,0.784,52.0,0.289,229.96,0.85,29.0,0.148,229.15,0.796,56.0,0.309,pfe4
1634149316.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.05,0.795,49.0,0.272,229.16,0.834,40.0,0.209,230.11,0.795,51.0,0.281,229.22,0.784,52.0,0.289,229.96,0.85,29.0,0.148,229.15,0.796,56.0,0.309,pfe4
1634149317.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.05,0.795,49.0,0.272,229.16,0.834,40.0,0.209,230.11,0.795,51.0,0.281,229.22,0.784,52.0,0.289,229.96,0.85,29.0,0.148,229.15,0.796,56.0,0.309,pfe4
1634149319.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.05,0.795,49.0,0.272,229.16,0.834,40.0,0.209,230.11,0.795,51.0,0.281,229.22,0.784,52.0,0.289,229.96,0.85,29.0,0.148,229.15,0.796,56.0,0.309,pfe4
1634149319.0,0,0.0,0.0,0.0,0.0,0.0,0.0,230.05,0.795,49.0,0.272,229.16,0.834,40.0,0.209,230.11,0.795,51.0,0.281,229.22,0.784,52.0,0.289,229.96,0.85,29.0,0.148,229.15,0.796,56.0,0.309,pfe4
1634149360.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.13,0.79,50.0,0.278,229.29,0.795,52.0,0.28,230.07,0.795,51.0,0.282,229.28,0.784,52.0,0.289,230.2,0.849,29.0,0.149,229.38,0.839,36.0,0.19,pfe4
1634149361.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.13,0.79,50.0,0.278,229.29,0.795,52.0,0.28,230.07,0.795,51.0,0.282,229.28,0.784,52.0,0.289,230.2,0.849,29.0,0.149,229.38,0.839,36.0,0.19,pfe4
1634149363.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.13,0.79,50.0,0.278,229.29,0.795,52.0,0.28,230.07,0.795,51.0,0.282,229.28,0.784,52.0,0.289,230.2,0.849,29.0,0.149,229.38,0.839,36.0,0.19,pfe4
1634149364.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.13,0.79,50.0,0.278,229.29,0.795,52.0,0.28,230.07,0.795,51.0,0.282,229.28,0.784,52.0,0.289,230.2,0.849,29.0,0.149,229.38,0.839,36.0,0.19,pfe4
1634149366.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.73,0.788,50.0,0.281,228.97,0.783,54.0,0.297,230.12,0.794,51.0,0.283,229.16,0.783,52.0,0.289,229.9,0.85,29.0,0.148,228.97,0.791,29.0,0.165,pfe4
1634149367.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.73,0.788,50.0,0.281,228.97,0.783,54.0,0.297,230.12,0.794,51.0,0.283,229.16,0.783,52.0,0.289,229.9,0.85,29.0,0.148,228.97,0.791,29.0,0.165,pfe4
1634149369.0,0,0.0,0.0,0.0,0.0,0.0,391.18,229.73,0.788,50.0,0.281,228.97,0.783,54.0,0.297,230.12,0.794,51.0,0.283,229.16,0.783,52.0,0.289,229.9,0.85,29.0,0.148,228.97,0.791,29.0,0.165,pfe4
1634149370.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.73,0.788,50.0,0.281,228.97,0.783,54.0,0.297,230.12,0.794,51.0,0.283,229.16,0.783,52.0,0.289,229.9,0.85,29.0,0.148,228.97,0.791,29.0,0.165,pfe4
1634149372.0,0,0.0,0.0,0.0,0.0,0.0,400.0,229.73,0.788,50.0,0.281,228.97,0.783,54.0,0.297,230.12,0.794,51.0,0.283,229.16,0.783,52.0,0.289,229.9,0.85,29.0,0.148,228.97,0.791,29.0,0.165,pfe4
1634149373.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.73,0.788,50.0,0.281,228.97,0.783,54.0,0.297,230.12,0.794,51.0,0.283,229.16,0.783,52.0,0.289,229.9,0.85,29.0,0.148,228.97,0.791,29.0,0.165,pfe4
1634149375.0,0,0.0,0.0,0.0,0.0,0.0,403.03,229.73,0.788,50.0,0.281,228.97,0.783,54.0,0.297,230.12,0.794,51.0,0.283,229.16,0.783,52.0,0.289,229.9,0.85,29.0,0.148,228.97,0.791,29.0,0.165,pfe4
1634149377.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.73,0.788,50.0,0.281,228.97,0.783,54.0,0.297,230.12,0.794,51.0,0.283,229.16,0.783,52.0,0.289,229.9,0.85,29.0,0.148,228.97,0.791,29.0,0.165,pfe4
1634149378.0,0,0.0,0.0,0.0,0.0,0.0,406.06,229.73,0.788,50.0,0.281,228.97,0.783,54.0,0.297,230.12,0.794,51.0,0.283,229.16,0.783,52.0,0.289,229.9,0.85,29.0,0.148,228.97,0.791,29.0,0.165,pfe4
1634149380.0,0,0.0,0.0,0.0,0.0,0.0,394.12,229.73,0.788,50.0,0.281,228.97,0.783,54.0,0.297,230.12,0.794,51.0,0.283,229.16,0.783,52.0,0.289,229.9,0.85,29.0,0.148,228.97,0.791,29.0,0.165,pfe4
1634149381.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.05,0.789,51.0,0.281,229.11,0.782,54.0,0.3,229.71,0.794,51.0,0.283,229.14,0.783,53.0,0.29,229.83,0.849,28.0,0.148,229.14,0.785,29.0,0.163,pfe4
1634149383.0,0,0.0,0.0,0.0,0.0,0.0,391.18,230.05,0.789,51.0,0.281,229.11,0.782,54.0,0.3,229.71,0.794,51.0,0.283,229.14,0.783,53.0,0.29,229.83,0.849,28.0,0.148,229.14,0.785,29.0,0.163,pfe4
1634149384.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.05,0.789,51.0,0.281,229.11,0.782,54.0,0.3,229.71,0.794,51.0,0.283,229.14,0.783,53.0,0.29,229.83,0.849,28.0,0.148,229.14,0.785,29.0,0.163,pfe4
1634149386.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.05,0.789,51.0,0.281,229.11,0.782,54.0,0.3,229.71,0.794,51.0,0.283,229.14,0.783,53.0,0.29,229.83,0.849,28.0,0.148,229.14,0.785,29.0,0.163,pfe4
1634149387.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.05,0.789,51.0,0.281,229.11,0.782,54.0,0.3,229.71,0.794,51.0,0.283,229.14,0.783,53.0,0.29,229.83,0.849,28.0,0.148,229.14,0.785,29.0,0.163,pfe4
1634149389.0,0,0.0,0.0,0.0,0.0,0.0,406.06,230.05,0.789,51.0,0.281,229.11,0.782,54.0,0.3,229.71,0.794,51.0,0.283,229.14,0.783,53.0,0.29,229.83,0.849,28.0,0.148,229.14,0.785,29.0,0.163,pfe4
1634149390.0,0,0.0,0.0,0.0,0.0,0.0,403.03,230.05,0.789,51.0,0.281,229.11,0.782,54.0,0.3,229.71,0.794,51.0,0.283,229.14,0.783,53.0,0.29,229.83,0.849,28.0,0.148,229.14,0.785,29.0,0.163,pfe4
1634149392.0,0,0.0,0.0,0.0,0.0,0.0,391.18,230.05,0.789,51.0,0.281,229.11,0.782,54.0,0.3,229.71,0.794,51.0,0.283,229.14,0.783,53.0,0.29,229.83,0.849,28.0,0.148,229.14,0.785,29.0,0.163,pfe4
